epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,171.396,1.1923,2.97018,1.04658,0.09138,1,0.71121,0.42049,1.18537,3.82369,0.93891,0.000387482,0.000387482,0.000387482
24,178.71,1.1306,2.83006,1.00083,0.0818,1,0.72552,0.40129,1.05823,3.79859,0.92986,0.000396395,0.000396395,0.000396395
25,185.871,1.0305,2.49998,0.96662,0.05742,1,0.71825,0.40605,1.06489,3.76209,0.8942,0.0004046,0.0004046,0.0004046
26,193.314,0.98829,2.64777,0.97352,0.05231,1,0.68206,0.46361,0.95547,3.7055,0.82941,0.000412098,0.000412098,0.000412098
27,200.765,1.02208,2.65573,0.98088,0.05247,1,0.7091,0.509,0.90951,3.66097,0.82117,0.000418889,0.000418889,0.000418889
28,207.277,1.02184,2.59604,0.97897,0.05247,1,0.7091,0.509,0.90951,3.66097,0.82117,0.000424973,0.000424973,0.000424973
29,214.156,1.01651,2.62858,0.9742,0.04536,1,0.81491,0.55328,0.92829,3.64057,0.82331,0.00043035,0.00043035,0.00043035
30,221.332,1.05488,2.3964,0.9504,0.05251,1,0.96986,0.6365,0.89408,3.59531,0.81716,0.00043502,0.00043502,0.00043502
31,228.09,0.93177,2.53736,0.93353,0.05251,1,0.96986,0.6365,0.89408,3.59531,0.81716,0.000438982,0.000438982,0.000438982
32,235.04,0.88298,2.4291,0.92533,0.05584,1,0.98333,0.65211,0.92217,3.61608,0.80734,0.000442238,0.000442238,0.000442238
33,242.276,0.87957,2.30066,0.94337,0.05185,1,0.995,0.66986,0.90817,3.46014,0.8044,0.000444786,0.000444786,0.000444786
34,249.223,0.93912,2.22586,0.92452,0.05185,1,0.995,0.66986,0.90817,3.46014,0.8044,0.000446627,0.000446627,0.000446627
35,256.284,0.92645,2.11588,0.92057,0.03982,1,0.995,0.72525,0.87791,3.34086,0.78593,0.000447761,0.000447761,0.000447761
36,263.42,0.85813,2.14776,0.93997,0.047,1,0.995,0.77412,0.82853,3.26094,0.78907,0.000448188,0.000448188,0.000448188
37,270.245,0.89342,2.2384,0.9282,0.047,1,0.995,0.77412,0.82853,3.26094,0.78907,0.000447907,0.000447907,0.000447907
38,277.218,0.82495,2.22599,0.91969,0.06216,1,0.995,0.77556,0.82617,3.20491,0.80247,0.00044692,0.00044692,0.00044692
39,284.961,0.90233,1.92642,0.92257,0.0466,1,0.96312,0.63992,1.09045,3.19213,0.93038,0.000445225,0.000445225,0.000445225
40,292.164,0.91848,2.00588,0.92582,0.0466,1,0.96312,0.63992,1.09045,3.19213,0.93038,0.000442823,0.000442823,0.000442823
41,299.035,0.94023,2.12854,0.93709,0.84151,0.78788,0.95171,0.62021,1.09941,3.13663,0.96202,0.000439714,0.000439714,0.000439714
42,306.814,0.9147,2.12535,0.91707,0.9628,0.76315,0.95857,0.68248,0.86207,3.04344,0.84135,0.000435898,0.000435898,0.000435898
43,313.393,0.74416,1.97801,0.87883,0.9628,0.76315,0.95857,0.68248,0.86207,3.04344,0.84135,0.000431375,0.000431375,0.000431375
44,320.643,0.82382,2.05655,0.91754,0.99057,0.69915,0.995,0.77782,0.82702,2.91701,0.80333,0.000426145,0.000426145,0.000426145
45,327.467,0.96415,2.02859,0.92165,0.99057,0.69915,0.995,0.77782,0.82702,2.91701,0.80333,0.000420207,0.000420207,0.000420207
46,334.865,0.87671,1.90803,0.90223,1,0.57097,0.995,0.79037,0.78503,2.74373,0.79274,0.000413562,0.000413562,0.000413562
47,342.107,0.81788,1.86778,0.90357,1,0.57097,0.995,0.79037,0.78503,2.74373,0.79274,0.000406211,0.000406211,0.000406211
48,349.345,0.78067,1.94426,0.88734,0.99859,0.58223,0.995,0.81814,0.71526,2.55156,0.78099,0.000398152,0.000398152,0.000398152
49,356.213,0.80283,1.74898,0.89196,0.99859,0.58223,0.995,0.81814,0.71526,2.55156,0.78099,0.000389386,0.000389386,0.000389386
50,363.363,0.73595,1.92011,0.88809,0.9936,0.58481,0.995,0.76164,0.76877,2.42657,0.79246,0.000379913,0.000379913,0.000379913
51,370.272,0.8365,2.11234,0.91558,0.9936,0.58481,0.995,0.76164,0.76877,2.42657,0.79246,0.000366071,0.000366071,0.000366071
52,377.055,0.67499,1.73988,0.85338,0.97755,0.77117,0.995,0.843,0.62849,2.30192,0.75876,0.000348393,0.000348393,0.000348393
53,383.985,0.71476,1.76822,0.85959,0.97755,0.77117,0.995,0.843,0.62849,2.30192,0.75876,0.000330714,0.000330714,0.000330714
54,390.974,0.72029,1.77182,0.8709,0.96685,0.99034,0.995,0.86035,0.57032,2.21227,0.75076,0.000313036,0.000313036,0.000313036
55,399.431,0.71569,1.64525,0.86098,0.96685,0.99034,0.995,0.86035,0.57032,2.21227,0.75076,0.000295357,0.000295357,0.000295357
56,406.264,0.67539,1.75141,0.85913,0.95724,1,0.995,0.88719,0.51948,2.1339,0.75004,0.000277679,0.000277679,0.000277679
57,413.043,0.62976,1.71912,0.86962,0.95724,1,0.995,0.88719,0.51948,2.1339,0.75004,0.00026,0.00026,0.00026
58,419.888,0.64915,1.63275,0.8588,0.95427,1,0.995,0.8901,0.49967,2.04977,0.74988,0.000242321,0.000242321,0.000242321
59,426.593,0.5496,1.6854,0.83653,0.95427,1,0.995,0.8901,0.49967,2.04977,0.74988,0.000224643,0.000224643,0.000224643
60,433.691,0.57788,1.65436,0.84112,0.94931,1,0.995,0.83228,0.67156,2.00409,0.7861,0.000206964,0.000206964,0.000206964
61,470.679,0.80894,2.49014,0.91222,0.94931,1,0.995,0.83228,0.67156,2.00409,0.7861,0.000189286,0.000189286,0.000189286
62,477.394,0.71853,2.27726,0.89187,0.94944,1,0.995,0.83342,0.69972,1.91442,0.79491,0.000171607,0.000171607,0.000171607
63,483.692,0.73634,2.51788,0.89434,0.94944,1,0.995,0.83342,0.69972,1.91442,0.79491,0.000153929,0.000153929,0.000153929
64,490.174,0.72494,2.58065,0.89479,0.95226,1,0.995,0.83994,0.63127,1.81985,0.77993,0.00013625,0.00013625,0.00013625
65,496.275,0.64405,2.37187,0.8825,0.95226,1,0.995,0.83994,0.63127,1.81985,0.77993,0.000118571,0.000118571,0.000118571
66,502.93,0.6674,2.58298,0.87495,0.95931,1,0.995,0.88133,0.52653,1.72254,0.75855,0.000100893,0.000100893,0.000100893
67,509.297,0.69884,2.6293,0.92322,0.95931,1,0.995,0.88133,0.52653,1.72254,0.75855,8.32143e-05,8.32143e-05,8.32143e-05
68,515.6,0.61909,2.22675,0.85244,0.96938,1,0.995,0.91482,0.45985,1.64562,0.74791,6.55357e-05,6.55357e-05,6.55357e-05
69,521.747,0.55448,2.32211,0.83364,0.96938,1,0.995,0.91482,0.45985,1.64562,0.74791,4.78571e-05,4.78571e-05,4.78571e-05
70,527.798,0.69839,2.8252,0.90837,0.97677,1,0.995,0.9119,0.44082,1.56555,0.74601,3.01786e-05,3.01786e-05,3.01786e-05
