epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,168.124,0.68179,5.57153,0.83128,0.00552,1,0.54071,0.44164,0.69167,3.78065,1.11526,0.000652982,0.000652982,0.000652982
23,175.034,0.68245,4.80113,0.86192,0.00475,1,0.52155,0.37943,0.9234,3.88296,1.16725,0.000669376,0.000669376,0.000669376
24,181.935,0.74588,3.85484,0.82114,0.00442,1,0.4744,0.34422,0.86131,3.91827,1.16815,0.000684558,0.000684558,0.000684558
25,188.823,0.81672,5.0098,0.91931,0.00435,1,0.50381,0.38575,0.7478,3.89996,1.14583,0.000698528,0.000698528,0.000698528
26,195.719,0.63016,4.41027,0.86046,0.00457,1,0.6106,0.49008,0.79776,3.91022,1.13698,0.000711285,0.000711285,0.000711285
27,202.613,0.67897,4.17301,0.85484,0.00495,1,0.64137,0.5169,0.86741,3.96548,1.16541,0.000722829,0.000722829,0.000722829
28,209.543,0.6856,5.48395,0.80931,0.00517,1,0.53643,0.40673,0.83096,3.98395,1.22341,0.000733161,0.000733161,0.000733161
29,216.401,0.70617,4.08754,0.87643,0.00517,1,0.53643,0.40673,0.83096,3.98395,1.22341,0.00074228,0.00074228,0.00074228
30,223.756,0.68666,4.34935,0.85039,0.00491,1,0.51762,0.40032,0.85177,3.92158,1.22918,0.000750186,0.000750186,0.000750186
31,230.619,0.61685,4.60801,0.86335,0.00483,1,0.53595,0.39984,0.77063,3.87619,1.19375,0.00075688,0.00075688,0.00075688
32,238.034,0.61565,3.90796,0.85183,0.00496,1,0.60171,0.48341,0.72405,3.72405,1.15063,0.000762361,0.000762361,0.000762361
33,245.226,0.65299,4.32328,0.86018,0.00496,1,0.60171,0.48341,0.72405,3.72405,1.15063,0.00076663,0.00076663,0.00076663
34,252.592,0.7023,3.66457,0.88843,0.00492,1,0.63893,0.52728,0.73492,3.60909,1.14575,0.000762065,0.000762065,0.000762065
35,259.459,0.60969,4.00591,0.83738,0.00465,1,0.71554,0.57616,0.73523,3.4731,1.12881,0.000741855,0.000741855,0.000741855
36,265.645,0.61902,3.60259,0.83455,0.76165,0.33333,0.70028,0.56722,0.77173,3.32155,1.13765,0.000721645,0.000721645,0.000721645
37,272.201,0.60109,3.53434,0.85704,0.76165,0.33333,0.70028,0.56722,0.77173,3.32155,1.13765,0.000701435,0.000701435,0.000701435
38,279.245,0.53645,3.58701,0.8171,0.76568,0.33333,0.75873,0.6102,0.76657,3.26212,1.12507,0.000681225,0.000681225,0.000681225
39,286.054,0.61979,3.58951,0.82623,0.76731,0.33333,0.78623,0.61291,0.86623,3.41784,1.15216,0.000661015,0.000661015,0.000661015
40,293.287,0.60114,3.31206,0.81444,0.76313,0.33333,0.79409,0.6192,0.82987,3.39022,1.13082,0.000640804,0.000640804,0.000640804
41,300.108,0.48827,3.60233,0.78365,0.76313,0.33333,0.79409,0.6192,0.82987,3.39022,1.13082,0.000620594,0.000620594,0.000620594
42,307.38,0.53605,3.41942,0.83122,0.46086,0.37359,0.74583,0.57608,0.81358,3.14431,1.12235,0.000600384,0.000600384,0.000600384
43,314.148,0.56693,3.55229,0.82668,0.5711,0.84201,0.76233,0.59906,0.79419,3.07944,1.10979,0.000580174,0.000580174,0.000580174
44,321.362,0.55022,3.3711,0.81267,0.59628,0.95381,0.76233,0.60864,0.7766,3.10202,1.10372,0.000559964,0.000559964,0.000559964
45,328.075,0.52299,3.52237,0.83401,0.59628,0.95381,0.76233,0.60864,0.7766,3.10202,1.10372,0.000539754,0.000539754,0.000539754
46,335.302,0.52599,3.52887,0.82856,0.60337,1,0.80678,0.63237,0.78793,3.06552,1.12114,0.000519544,0.000519544,0.000519544
47,342.074,0.48207,3.09979,0.79111,0.60325,0.97072,0.80678,0.63674,0.85082,3.03672,1.15423,0.000499333,0.000499333,0.000499333
48,349.304,0.4861,3.07728,0.80584,0.60877,0.95983,0.80678,0.62574,0.90631,2.99383,1.18534,0.000479123,0.000479123,0.000479123
49,356.013,0.57092,3.46013,0.79696,0.60877,0.95983,0.80678,0.62574,0.90631,2.99383,1.18534,0.000458913,0.000458913,0.000458913
50,363.259,0.55571,3.02888,0.84733,0.61334,0.97803,0.86233,0.66738,0.91569,3.02316,1.19693,0.000438703,0.000438703,0.000438703
51,370.025,0.46345,3.81904,0.82891,0.61889,1,0.86233,0.68939,0.86212,2.969,1.17791,0.000418493,0.000418493,0.000418493
52,377.309,0.48354,3.1093,0.79162,0.62771,0.99795,0.86233,0.70931,0.82717,2.9515,1.15421,0.000398283,0.000398283,0.000398283
53,384.037,0.54397,2.7826,0.82898,0.62771,0.99795,0.86233,0.70931,0.82717,2.9515,1.15421,0.000378073,0.000378073,0.000378073
54,391.275,0.48783,2.83277,0.82798,0.61712,1,0.86233,0.70931,0.82564,2.86807,1.15938,0.000357862,0.000357862,0.000357862
55,398.018,0.44709,2.96231,0.82422,0.60129,1,0.80678,0.63881,0.83553,2.86018,1.16401,0.000337652,0.000337652,0.000337652
56,405.012,0.50515,3.40188,0.8121,0.61825,0.99888,0.80678,0.65094,0.83567,2.87443,1.15308,0.000317442,0.000317442,0.000317442
57,412.078,0.45118,2.94346,0.80553,0.61825,0.99888,0.80678,0.65094,0.83567,2.87443,1.15308,0.000297232,0.000297232,0.000297232
58,419.319,0.42597,2.83629,0.80049,0.61658,0.98722,0.80678,0.65094,0.82499,2.91559,1.13197,0.000277022,0.000277022,0.000277022
59,426.079,0.4585,2.8834,0.80874,0.61458,1,0.86233,0.68987,0.82026,2.90782,1.1256,0.000256812,0.000256812,0.000256812
60,433.294,0.43447,3.06132,0.788,0.57839,1,0.86233,0.70104,0.79592,2.86409,1.11465,0.000236602,0.000236602,0.000236602
61,469.375,0.36094,3.99582,0.76794,0.57839,1,0.86233,0.70104,0.79592,2.86409,1.11465,0.000216391,0.000216391,0.000216391
62,476.504,0.32351,3.774,0.74738,0.52088,1,0.86233,0.70385,0.76479,2.72662,1.10639,0.000196181,0.000196181,0.000196181
63,483.488,0.33386,3.8388,0.76631,0.93663,0.66667,0.86233,0.73006,0.74679,2.70643,1.10052,0.000175971,0.000175971,0.000175971
64,490.615,0.34773,4.09895,0.77279,0.92051,0.66667,0.86233,0.73181,0.72708,2.71493,1.09293,0.000155761,0.000155761,0.000155761
65,497.521,0.37896,4.05451,0.7822,0.92051,0.66667,0.86233,0.73181,0.72708,2.71493,1.09293,0.000135551,0.000135551,0.000135551
66,504.738,0.33497,4.05465,0.78324,0.92716,0.66667,0.86233,0.71808,0.72269,2.7429,1.08902,0.000115341,0.000115341,0.000115341
67,511.727,0.30958,3.94868,0.7791,0.92621,0.66667,0.86233,0.71528,0.70632,2.7377,1.08032,9.51306e-05,9.51306e-05,9.51306e-05
68,518.917,0.33511,4.10244,0.72025,0.51378,1,0.86233,0.71531,0.70208,2.72166,1.07725,7.49204e-05,7.49204e-05,7.49204e-05
69,525.812,0.30783,3.78083,0.7688,0.51378,1,0.86233,0.71531,0.70208,2.72166,1.07725,5.47103e-05,5.47103e-05,5.47103e-05
70,532.682,0.34124,3.94451,0.78041,0.52171,1,0.86233,0.71812,0.71374,2.71425,1.07868,3.45001e-05,3.45001e-05,3.45001e-05
