epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,490.214,0.45083,3.15073,0.81308,0.32886,1,0.69392,0.61108,0.56132,2.38791,0.94691,0.000559964,0.000559964,0.000559964
45,501.79,0.49759,3.21029,0.85275,0.32335,0.93333,0.61708,0.53618,0.54333,2.28291,0.94162,0.000539754,0.000539754,0.000539754
46,513.315,0.52281,3.19199,0.81545,0.32924,1,0.69241,0.62144,0.54116,2.2551,0.94664,0.000519544,0.000519544,0.000519544
47,524.884,0.42366,2.88222,0.82898,0.34696,1,0.72505,0.63305,0.63549,2.2563,0.97655,0.000499333,0.000499333,0.000499333
48,536.494,0.49129,2.78058,0.83286,0.33054,1,0.6924,0.60022,0.68134,2.22281,1.00009,0.000479123,0.000479123,0.000479123
49,548.09,0.50539,2.82858,0.84205,0.32576,1,0.65545,0.58503,0.64623,2.15342,0.99416,0.000458913,0.000458913,0.000458913
50,557.245,0.44985,2.74545,0.818,0.32505,1,0.60804,0.54829,0.59509,2.09239,0.97725,0.000438703,0.000438703,0.000438703
51,566.656,0.4682,2.81066,0.83048,0.32472,1,0.6053,0.52863,0.63743,2.05453,0.98746,0.000418493,0.000418493,0.000418493
52,576.395,0.46755,2.72522,0.80821,0.32494,1,0.59744,0.5167,0.68575,2.05727,0.99892,0.000398283,0.000398283,0.000398283
53,585.973,0.43365,2.59466,0.83684,0.32587,1,0.6623,0.55762,0.66761,2.05644,0.99034,0.000378073,0.000378073,0.000378073
54,595.737,0.40931,2.92421,0.8165,0.35305,1,0.73878,0.63395,0.59005,2.08304,0.97008,0.000357862,0.000357862,0.000357862
55,605.659,0.41009,2.9559,0.81023,0.3893,1,0.74711,0.66112,0.53677,2.1144,0.95613,0.000337652,0.000337652,0.000337652
56,616.246,0.43353,2.76461,0.79599,0.36991,1,0.74613,0.66162,0.53436,2.1169,0.9518,0.000317442,0.000317442,0.000317442
57,626.851,0.44659,2.7384,0.78965,0.36917,1,0.67493,0.59845,0.54536,2.0852,0.95511,0.000297232,0.000297232,0.000297232
58,637.814,0.41873,2.67778,0.83246,0.37109,1,0.66714,0.58291,0.60376,2.01783,0.96809,0.000277022,0.000277022,0.000277022
59,649.259,0.36083,2.65214,0.79266,0.3699,1,0.67017,0.55233,0.65573,1.96977,0.97722,0.000256812,0.000256812,0.000256812
60,660.877,0.38554,2.61744,0.81274,0.36681,1,0.6744,0.55135,0.68722,1.91666,0.98214,0.000236602,0.000236602,0.000236602
